Participant_ID	Semester	Study_week	Cyanobacteria/Proteobacteria	Proteobacteria	Spirochaetes <Spirochaetes>	PVC group	Terrabacteria group	Euryarchaeota/Bacteroidetes_<Bacteroidetes>	Firmicutes/Bacteroidetes_<Bacteroidetes>	Euryarchaeota/Synergistetes	Bacteroidetes <Bacteroidetes>	Lentisphaerae	Proteobacteria/Firmicutes	unclassified Archaea (miscellaneous)	Verrucomicrobia	Actinobacteria <actinobacteria>	Bacteria <bacteria>	Cyanobacteria	Deinococcus-Thermus	Firmicutes/Fusobacteria_<Fusobacteria>	Synergistetes	Planctomycetes <Planctomycetes>	Firmicutes/Euryarchaeota	Firmicutes	Candidatus Saccharibacteria	Firmicutes/Tenericutes	Fusobacteria <Fusobacteria>	Tenericutes	Acidobacteria <Acidobacteria>	Firmicutes/Actinobacteria_<actinobacteria>	Elusimicrobia <phylum>	Candidatus Melainabacteria	Cyanobacteria/Melainabacteria group	Euryarchaeota	Bacteroidetes/Chlorobi group	Proteobacteria/Bacteroidetes_<Bacteroidetes>	Firmicutes/Verrucomicrobia
U588	Winter2018	week1	0	1544.67	0	0	0	0	0	0	15980.33	0	0	0	38.67	5.33	0	0	0	0	0	0	0	11132.67	0	0	215.33	0	0	0	0	0	0	0	0	0	0
U588	Winter2018	week3	0	887.67	0	0	0	0	0	0	18313	0	0	0	0	0	0	0	0	0	0	0	0	8147.33	0	0	463	0	0	0	0	0	0	0	0	0	0
U589	Winter2018	week1	0	387.33	0	0	0	0	0	0	13710.33	0	0	0	228	335.33	0	0	0	0	0	0	0	10779	0	0	0	0	0	0	0	0	0	0	0	0	0
U589	Winter2018	week3	0	126	0	0	0	0	0	0	3811.5	0	0	0	6.5	676	0	0	0	0	0	0	0	3223.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U589	Winter2018	week4	0	601.67	0	0	0	0	0	0	11700	0	0	0	481.67	2038	0	0	0	0	0	0	0	10719.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U600	Fall2018	week1	0	829.33	0	0	0	0	0	0	9714	0	0	0	847.67	121.33	0	0	0	0	0	0	0	13987.33	0	0	0	0	0	21	0	0	0	0	0	0	0
U600	Fall2018	week3	0	1347	0	0	0	0	0	0	15763	0	0	0	342.67	69	0	0	0	0	0	0	0	14756	0	0	0	0	0	13	0	0	0	0	0	0	0
U600	Fall2018	week4	0	1612	0	0	0	0	0	0	18588.33	0	0	0	218.33	52	0	0	0	0	0	0	0	11871	0	0	0	0	0	22.67	0	0	0	0	0	0	0
U602	Fall2018	week1	0	2567	0	0	0	0	0	0	12477	0	0	0	0	2088.67	0	0	0	0	0	0	0	15827	0	0	0	0	0	102	0	0	0	0	0	0	0
U602	Fall2018	week3	0	3402.33	0	0	0	0	0	0	9883.67	0	0	0	0	2095	0	0	0	0	0	0	0	13045.67	0	0	0	0	0	60.67	0	0	0	0	0	0	0
U603	Fall2018	week1	0	324.33	0	0	0	0	0	0	11252	0	0	0	1104.67	2136	0	0	0	0	0	0	0	18505	0	0	0	0	0	0	0	0	0	0	0	0	0
U603	Fall2018	week3	0	643.67	0	0	0	0	0	0	8704.67	0	0	0	142	4508.33	0	0	0	0	0	0	0	14586.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U603	Fall2018	week4	0	192.33	0	0	0	0	0	0	8407	0	0	0	296	4236	0	0	0	0	0	0	0	12986.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U605	Fall2018	week1	0	165	0	0	0	0	0	0	1896	3	0	0	1.5	1500	0	0	0	0	0	0	0	9934.5	0	0	0	1	0	35.5	0	0	0	0	0	0	0
U605	Fall2018	week3	0	358.67	0	9.67	0	0	0	0	5752	30.33	0	0	7	2569	0	0	0	0	0	0	0	15505	0	0	0	5.67	0	60.33	0	0	0	0.33	0	0	0
U605	Fall2018	week4	0	384.5	0	0	0	0	0	0	7114.5	26.5	0	0	0	1778.5	0	0	0	0	0	0	0	14516	0	0	0	1.5	0	114.5	0	0	0	2.5	0	0	0
U606	Fall2018	week1	0	125	0	0	0	0	0	0	6323.33	0	0	0	0	422.33	0	0	0	0	0	0	0	8906.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U606	Fall2018	week3	0	382	0	0	0	0	0	0	14682	0	0	0	0	1758	0	0	0	0	0	0	0	15849.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U606	Fall2018	week4	0	402.5	0	0	0	0	0	0	13107	0	0	0	0	1037.5	0	0	0	0	0	0	0	12302	0	0	0	0	0	0	0	0	0	0	0	0	0
U607	Fall2018	week1	0	381.33	0	0	0	0	0	0	11014.67	0	0	0	1192	101	0	0	0	0	0	0	0	22051.33	0	0	0	0	0	0	0	0	0	204	0	0	0
U607	Fall2018	week3	0	645	0	0	0	0	0	0	6879	0	0	0	1753.67	52	0	0	0	0	0	0	0	18487.67	0	0	0	0	0	0	0	0	0	692.67	0	0	0
U607	Fall2018	week4	0	1137.33	0	0	0	0	0	0	6307.67	0	0	0	1709.67	68	0	0	0	0	0	0	0	16454.67	0	0	0	0	0	0	0	0	0	686.33	0	0	0
U608	Fall2018	week1	0	555	0	0	0	0	0	0	7899.33	0	0	0	620.67	96	0	0	0	0	0	0	0	9468.67	0	0	0	0	0	0	0	0	45.33	0	0	0	0
U608	Fall2018	week3	0	502.67	0	0	0	0	0.67	0	6275.33	0	0	0	625	441.33	0	0	0	0	0	0	0	15288.33	0	0	0	0	0	0	0	0	59.67	0	0	0	0
U608	Fall2018	week4	0	564.67	0	0	0	0	0	0	5965.67	0	0	0	284	212	0	0	0	0	0	0	0	13218	0	0	0	0	0	0	0	0	28.33	0	0	0	0
U610	Fall2018	week1	0	919.5	0	0	0	0	0	0	7436.5	0	0	0	1	1353	0	39	0	0	0	0	0	17441.5	0	0	1	0	0	0	0	0	0	0	0	0	0
U610	Fall2018	week3	0	630.33	0	0	0	0	0	0	6129.33	0	0	0	1	4816.33	0	0	0	0	0	0	0	10632.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U610	Fall2018	week4	0	918	0	0	0	0	0	0	7125.33	0	0	0	0	4041	0	0	0	0	0	0	0	12917.33	0	0	1	0	0	0	0	0	0	0	0	0	0
U611	Fall2018	week1	0	1438	0	0	0	0	0	0	12095.5	0	0	0	1249.5	309.5	0	0	0	0	0	0	0	11107	0	0	0	0	0	0	0	0	0	0	0	0	0
U611	Fall2018	week3	0	1423	0	0	0	0	0	0	10262.5	0	0	0	25	1196.5	0	0	0	0	0	0	0	11234.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U611	Fall2018	week4	0	2321.5	0	0	0	0	0	0	13033	0	0	0	177	1175.5	0	0	0	0	0	0	0	8573	0	0	0	0	0	0	0	0	0	0	0	0	0
U612	Fall2018	week1	0	2376.67	0	0	0	0	0	0	15767.67	0.67	0	0	0	222.33	0	4.33	0	0	0	0	0	12215.33	0	0	0.67	0	0	0	0	0	0	0	0	0	0
U612	Fall2018	week3	0	1547.67	0	0	0	0	0	0	16611	0	0	0	0	958.33	0	0	0	0	0	0	0	7747	0	0	0	0	0	0	0	0	0	0	0	0	0
U612	Fall2018	week4	0	1634.33	0	0	0	0	0	0	17927.67	0	0	0	0	1084.67	0	0	0	0	0	0	0	6393.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U613	Fall2018	week1	0	2964.67	0	0	0	0	1	0	13620.33	0	0	0	934	28	0.67	0	0	0	0	0	0	11746	0	0	985.67	0	0	49.67	0	0	0	0	0	0	0
U613	Fall2018	week4	0	1175	0	0	0	0	0	0	14925	0	0	0	401	11.33	0	0	0	0	0	0	0	12893.67	0	0	392	0	0	80	0	0	0	0	0	0	0
U615	Fall2018	week1	0	1371.67	0	0	0	0	0	0	14324.33	0	0	0	0	13	0	0	0	0	0	0	0	8080.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U615	Fall2018	week3	0	817	0	0	0	0	0	0	14169.33	0	0	0	0	20.67	0	0	0	0	0	0	0	9924	0	0	1.33	0	0	0	0	0	5	0	0	0	0
U615	Fall2018	week4	0	593	0	0	0	0	0	0	13246.33	0	0	0	0	35.67	0	0	0	0	0	0	0	14157.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U616	Fall2018	week1	0	290.67	0	0	0	0	0	0	4574.33	3	0	0	0	224.33	0	0	0	0	6	0	0	8938.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U616	Fall2018	week3	0	1291	0	0	0	0	0	0	15527.33	8.33	0	0	0	1071.33	0	0	0	0	2.67	0	0	16821	0	0	0	0	0	1	0	0	0	0	0	0	0
U616	Fall2018	week4	0	497	0	0	0	0	0	0	9213.67	6.33	0	0	0	394.67	0	0	0	0	6.33	0	0	12165.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U617	Fall2018	week1	0	881	0	0	0	0	0	0	5901.33	0	0	0	0	1033.33	0	0	0	0	0	0	0	7310.67	0	0	466	0	0	0	0	0	0	0	0	0	0
U617	Fall2018	week3	0	1697.67	0	0	0	0	0	0	11555	0	0	0	2242	1017.33	0	0	0	0	0	0	0	10233.67	0	0	1583	0	0	0	0	0	0	0	0	0	0
U617	Fall2018	week4	0	728.5	0	0	0	0	0	0	8859.5	0	0	0	1608.5	2113	0	0	0	0	0	0	0	10074	0	0	1383	0	0	0	0	0	0	0	0	0	0
U618	Fall2018	week1	0	149.33	0	0	0	0	0	0	8679.67	0	0	0	34.67	103	0	0	0	0	0	0	0	7959.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U618	Fall2018	week3	0	360	0	0	0	0	0	0	19037.67	0	0	0	0	105	0	0	0	0	0	0	0	12007.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U618	Fall2018	week4	0	274.33	0	0	0	0	0	0	20464	0	0	0	0	252.67	0	0	0	0	0	0	0	12497.33	0	0	0.33	0	0	0	0	0	0	0	0	0	0
U619	Fall2018	week1	0	581.33	0	0	0	0	0	0	10260	0	0	0	0	788	0	0	0	0	0	0	0	16077.67	0	0	0	0	0	0	0	0	0	0.33	0	0	0
U619	Fall2018	week3	0	676	0	0	0	0	0	0	9028.33	0	0	0	0	557.67	0	0	0	0	0	0	0	11025.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U619	Fall2018	week4	0	1002.67	0	0	0	0	0	0	14367.33	0	0	0	0	539.33	0	0	0	0	0	0	0	13977.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U620	Fall2018	week1	0	1505.67	0	0	102	0	0	0	7023.67	90.33	0	0	696.33	244	0	0	0	0	0	0	0	17142.33	0	0	0	0	0	346	0	0	34.33	0	0	0	0
U620	Fall2018	week3	0	911.5	0	0	0	0	0	0	11150	16	0	0	90.5	448	0	0	0	0	0	0	0	17490.5	0	0	0	0	0	237	0	0	125	0	0	0	0
U621	Fall2018	week1	0	280.33	0	0	0	0	0	0	5693.33	0	0	0	226.67	706	0	0	0	0	0	0	0	13210.67	0	0	0	0	0	0	0	0	0.67	531.33	0	0	0
U621	Fall2018	week3	0	890.33	0	0	0	0	0	0	6168	0	0	0	1449	1133.33	0	0	0	0	0	0	0	13197.67	0	0	5.67	0	0	213.67	0	0	0	1508	0	0	0
U621	Fall2018	week4	0	877.33	0	0	0	0	0	0	6117.67	0	0	0	2000.33	2539.67	0	0	0	0	0	0	0	13041.33	0	0	0	0	0	60.67	0	0	3.33	648.33	0	0	0
U622	Fall2018	week1	0	1354.33	0	0	0	0	0	0	13464	0	0	0	0	500.33	0	1	0	0	0	0	0	15880	0	0	0	0	0	0	0	0	0	0	0	0	0
U622	Fall2018	week4	0	2419	0	0	0	0	0	0	17042.5	0	0	0	0	710	0	0	0	0	0	0	0	6861	0	0	0	0	0	0	0	0	0	0	0	0	0
U623	Fall2018	week1	0	398.33	0	13.67	0	0	0	0	6431.67	5.67	0	0	12.33	355.67	0	0	0	0	0	0	0	9030.67	0	0	0	0	0	14.67	0	0	0	182.33	0	0	0
U623	Fall2018	week3	0	358	0	8.67	0	0	0	0	5237	330.67	0	0	149	3668.67	0	0	0	0	0	0	0	7294.67	0	0	0	0	0	28.67	0	0	0	120.33	0	0	0
U623	Fall2018	week4	0	450	0	15.67	0	0	0	0	7469.67	1521.67	0	0	767	4786.33	0	0	0	0	0	0	0	9832	0	0	0	0	0	9.67	0	0	0	332.67	0	0	0
U624	Fall2018	week1	0	1634	0	0	0	0	0	0	10724.5	0	0	0	136	951.5	0	0	0	0	0	0	0	15838.5	0	0	4.5	0	0	0	0	0	0	0	0	0	0
U624	Fall2018	week3	0	2859.5	0	0	0	0	0	0	14741.5	0	0	0	0	425.5	0	0	0	0	0	0	0	12516.5	1	0	12	0	0	0	0	0	0	0	0	0	0
U624	Fall2018	week4	0	1140.67	0	0	0	0	0	0	8012	0	0	0	63.33	1023.67	0	0	0	0	0	0	0	10985	0	0	0	0	0	0	0	0	0	0	0	0	0
U625	Fall2018	week1	0	619.5	0	735.5	1	0	0	0	6856	7.5	0	0	0	1961	1.5	0	0	0	0	0	0	13532	0	0	0	0	0	0	0	0	928	0	0	0	0
U625	Fall2018	week3	0	327	0	559.67	0	0	0	0	8560.67	10	0	0	0	4752.33	0	0	0	0	0	0	0	18086.33	0	0	0.33	0	0	0	0	0	93.67	0	0	0	0
U625	Fall2018	week4	0	341	0	481	0	0	0	0	6639.33	17.67	0	0	0.67	3317	0	0	0	0	0	0	0	14476.67	0	0	0	0	0	0	0	0	424.33	0	0	0	0
U626	Fall2018	week1	0	3662.67	0	0	0	0	0	0	15218.33	0	0	0	382.67	37	0	0	0	0	0	0	0	13157.67	0	0	1.67	0	0	0	0	0	0	0	0	0	0
U626	Fall2018	week3	0	1124.67	0	0	0	0	0	0	12379.67	0	0	0	929.33	1525.33	0	0	0	0	0	0	0	9113.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U626	Fall2018	week4	0	1842	0	0	0	0	0	0	11592	0	0	0	1349	3121.67	0	0	0	0	9.67	0	0	11933.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U627	Fall2018	week1	0	527	0	0	0	0	0	0	8250	0	0	0	0	12	0	0	0	0	0	0	0	8285	0	0	0	0	0	0	0	0	0	1	0	0	0
U627	Fall2018	week3	0	1420	0	0	0	0	0	0	16372	0	0	0	0	9.67	0	0	0	0	0	0	0	15017	0	0	0	0	0	0	0	0	0	0	0	0	0
U627	Fall2018	week4	0	1122.33	0	0	0	0	0	0	11791	0	0	0	0.33	6.33	0	0	0	0	0	0	0	9252	0	0	0	0	0	0	0	0	0	0	0	0	0
U628	Fall2018	week1	0	13115	0	0	0	0	0	0	5744.67	0	0	0	0.67	5.33	0	0	0	0	0	0	0	11057	2	0	134.67	0	0	0	0	0	0	0.33	0	0	0
U628	Fall2018	week3	1.33	5824	0	0	0	0	0	0	6603.67	0	0	0	0	6.67	0	0	0	0	0	0	0	7332.33	0	0	28.33	0	0	0	0	0	0	0	0	0	0
U628	Fall2018	week4	0	11308.67	0	0	0	0	0	0	13276.33	0	0	0	21.33	5.67	0	0	0	0	0	0	0	8990.33	0	0	18	0	0	0	0	0	0	0	0	0	0
U629	Fall2018	week1	0	2844.67	0	1.67	0	0	0	0	10771.67	79	0	0	29.33	1531.33	0	0	0	0	0	0	0	9191.33	0	0	1.67	0	0	0.67	0	0	0	8.67	0	0	0
U629	Fall2018	week3	0	5004.33	0	0	0	0	0	0	12576.33	0	0	0	0	5654.67	0	0	0	0	0	0	0	11931.67	0	0	3	0	0	0	0	0	0	0	0	0	0
U629	Fall2018	week4	0	584.67	0	0	0	0	0	0	19188	0	0	0	0	4193.33	0	0	0	0	0	0	0	6653.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U630	Fall2018	week1	0	1513	0	0	0	0	0	0	11883.67	0	0	0	862	447	0	0	0	0	0	0	0	16923.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U630	Fall2018	week3	0	1424.67	0	0	0	0	0	0	11328	0	0	0	207.33	1827.67	0	0	0	0	0	0	0	14707.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U630	Fall2018	week4	0	853.67	0	0	0	0	0	0	5891.67	0	0	0	8.33	3174.33	0	0	0	0	0	0	0	15398.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U631	Fall2018	week1	0	1151.67	0	0	0	0	0	0	16608.67	0	0	0	0	117	0	0	0	0	0	0	0	13617	0	0	0	0	0	0	0	0	0	0	0	0	0
U631	Fall2018	week3	0	1458.33	0	0	0	0	0	0	20749	0	0	0	0	37	0	0	0	0	0	0	0	9234	0	0	0	0	0	0	0	0	0	0	0	0	0
U631	Fall2018	week4	0	1732	0	0	0	0	1	0	21063	0	0	0	0	115	0	0	0	0	0	0	0	9554.67	0	0	0.67	0	0	0	0	0	0	0	0	0	0
U633	Fall2018	week1	0	874	0	0	0	0	0	0	10766.67	0	0	0	0.33	1141	0	0	0	0	0	0	0	9100	0	0	0.33	57.67	0	0	0	0	0	0	0	0	0
U633	Fall2018	week3	0	548.33	0	0	0	0	0	0	12690.67	0	0	0	0	890.67	0	0	0	0	0	0	0	9801.67	0	0	0	48.33	0	0	0	0	0	0	0	0	0
U633	Fall2018	week4	0	888	0	0	0	0	0	0	15140.33	0	0	0	0	1159	0	0	0	0	0	0	0	11573.67	0	0	0	71	0	0	0	0	0	0	0	0	0
U634	Fall2018	week1	0	3370.33	0	0	0	0	0	0	17149.33	0	0	0	0	417.33	0	0	0	0	0	0	0	8083	0.33	0	35	0	0	0	0	0	0	0	0	0	0
U634	Fall2018	week3	0	1948.5	0	0	0	0	0	0	20996.5	0	0	0	0	2247	0	0	0	0	0	0	0	10323	0	0	17	0	0	0	0	0	0	0	0	0	0
U634	Fall2018	week4	0	2192.67	0	0	0	0	0	0	18471.67	0	0	0	0	2253	0	0	0	0	0	0	0	7479.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U635	Fall2018	week1	0	1204.67	0	0	0	0	0	0	11421.67	0	0	0	80	531.67	0	0	0	0	9.67	0	0	19691.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U635	Fall2018	week3	0	272.67	0	0	0	0	0	0	5562.33	0	0	0	337.67	547	0	0	0	0	64.67	0	0	11499.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U635	Fall2018	week4	0	390.33	0	0	0	0	0	0	6248.67	0	0	0	199	439.33	0	0	0	0	18.33	0	0	11547.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U636	Fall2018	week1	0	1438	0	0	0	0	0	0	16681.67	0	0	0	2207.67	58.33	0	0	0	0	0	0	0	9196.33	0	0	1.33	0	0	0	0	0	0	0	0	0	0
U636	Fall2018	week3	0	1299.67	0	0	0	0	0	0	11538.67	0	0	0	636	250.67	0	0	0	0	0	0	0	10919.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U636	Fall2018	week4	0	1306.5	0	0	0	0	0	0	12723.5	0	0	0	242	127	0	0	0	0	0	0	0	10533.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U637	Fall2018	week1	0	3169.67	0	0	0	0	0	0	17739.67	0	0	0	93	327.67	0	0	0	0	0	0	0	15836	0	0	1	0	0	0	0	0	0	0	0	0	0
U637	Fall2018	week3	0	2672	0	0	0	0	0	0	13013	0	0	0	196	227.5	0	0	0	0	0	0	0	8736.5	0	0	8.5	0	0	0	0	0	0	0	0	0	0
U637	Fall2018	week4	0	1354	0	0	0	0	0	0	9734	0	0	0	298	448.5	0	0	0	0	0	0	0	9283.5	0	0	4.5	0	0	0	0	0	0	0	0	0	0
U638	Fall2018	week1	0	1027.67	0	0	0	0	0	0	18812	0	0	0	0	247.67	0	0	0	0	0	0	0	6099.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U638	Fall2018	week3	0	986.67	0	0	0	0	0	0	17498.33	0	0	0	0	235	0	0	0	0	0	0	0	8427.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U638	Fall2018	week4	0	714.67	0	0	0	0	0	0	14691	0	0	0	8	202.33	0	0	0	0	0	0	0	6561.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U639	Fall2018	week1	0	372.33	0	0	0	0	0	0	9559	0	0	0	940.67	25.33	0	0	0	0	0	0	0	17443	0	0	1.33	0	0	0	0	0	0	0	0	0	0
U639	Fall2018	week3	0	157	0	0	0	0	0	0	8924.33	0	0	0	948	48	0	0	0	0	0	0	0	15808.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U639	Fall2018	week4	0	24.67	0	0	0	0	0	0	6617.67	0	0	0	900.67	16.67	0	0	0	0	0	0	0	9492.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U640	Fall2018	week1	0	2933.67	0	0	0	0	0	0	16363.67	0	0	0	0	5752	0	0	0	0	0	0	0	11409.33	1	0	0	0	0	0	0	0	0	0	0	0	0
U640	Fall2018	week3	0	1881.33	0	0	0	0	0	0	13231	0	0	0	0	2702.67	0	0	0	0	0	0	0	7670.67	0.67	0	0	0	0	0	0	0	0	0	0	0	0
U640	Fall2018	week4	0	1270.33	0	0	0	0	0	0	14685.33	0	0	0	0	2716	0	0	0	0	0	0	0	10307	0	0	0	0	0	0	0	0	0	0	0	0	0
U642	Fall2018	week1	0	260.33	0	0	0	0	0	0	6937.33	0	0	0	228	2893.33	0	0	0	0	0	0	0	10724.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U642	Fall2018	week3	0	676	0	0	0	0	0	0	9742.33	0	0	0	553.33	2230.67	0	0	0	0	0	0	0	13930.33	0	0	0	0	0	0	0	0	0	1.33	0	0	0
U642	Fall2018	week4	0	563.67	0	0	0	0	0	0	8707.67	0	0	0	315	5529.67	0	0	0	0	0	0	0	12834.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U643	Fall2018	week1	0	1194.33	0	0	0	0	0	0	16083	54	0	0	335	553.33	0	0	0	0	0	0	0	15219	0	0	0.67	0	0	0	0	0	0	0	0	0	0
U643	Fall2018	week3	0	847	0	0	0	0	0	0	10294.67	47	0	0	452.33	876	0	0	0	0	0	0	0	11399.67	0	0	0.33	0	0	0	0	0	0	0	0	0	0
U643	Fall2018	week4	0	262.67	0	0	0	0	0	0	6441	128	0	0	608.67	852.33	0	0	0	0	0	0	0	10684	0	0	0	0	0	0	0	0	0	0	0	0	0
U644	Fall2018	week1	0	1304.5	0	0	0	0	0	0	14250	0	0	0	0	524	0	0	0	0	0	0	0	15083	0	0	12.5	0	0	0	0	0	0	0	0	0	0
U644	Fall2018	week3	0	4087.67	0	0	0	0	0	0	15120.67	0	0	0	0	1309.33	0	0	0	0	0	0	0	13679	0	0	0	0	0	0	0	0	0	0	0	0	0
U644	Fall2018	week4	0	2289.67	0	0	0	0	0	0	18483	0	0	0	2.33	185.67	0	0	0	0	0	0	0	11074.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U645	Fall2018	week1	0	1275	0	0	0	0	0	0	14761.67	0	0	0	383.33	684	0	0	0	0	0	0	0	12163.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U645	Fall2018	week3	3	1847.33	0	0	0	0	0	0	16908.67	0	0	0	81.33	2485	0	0	0	0	0	0	0	14640	0	0	0	0	0	0	0	0	0	0	0	0	0
U645	Fall2018	week4	0	868.33	0	0	0	0	0	0	12750.67	0	0	0	24	2142	0	0	0	0	0	0	0	12381.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U646	Fall2018	week1	0	538	0	27.67	0	0	0	0	7569.67	3.67	0	0	140.33	468	0	0	0	0	0	0	0	11819.33	0	0	0	570	0	66.67	0	0	0	27.67	0	0	0
U646	Fall2018	week3	0	157.5	0	28	0	0	0	0	1660	0	0	0	829.5	276.5	0	0	0	0	0	0	0	5264.5	0	0	0	62	0	45	0	0	0	59	0	0	0
U646	Fall2018	week4	0	1162.67	0	144.67	0	0	0	0	10621.33	3.67	0	0	1785.33	1312.33	0	0	0	0	0	0	0	17201	0	0	0	1202.67	0	90.33	0	0	0	504.67	0	0	0
U648	Fall2018	week1	0	2210.33	0.67	0	0	0	0	0	14346.67	0	0	0	0	474.33	0	10.67	0	0	0	0	0	15532	0	0	1	63.33	0	0	0	0	0	0	0	0	0
U648	Fall2018	week3	0	1062.33	0	0	0	0	0	0	9906	0	0	0	0	2600.67	0	0	0	0	0	0	0	13539.33	0	0	0	8	0	0	0	0	0	0	0	0	0
U648	Fall2018	week4	0	2039	0	0	0	0	0	0	14764	0	0	0	0.33	2629	0	33.33	0	0	0	0	0	9768.67	0	0	0	5.67	0	0	0	0	0	0	0	0	0
U649	Fall2018	week1	0	691.5	0	0	0	0	0	0	9715.5	0	0	0	0	160	0	0	0	0	0	0	0	9101	0	0	0.5	0	0	0	0	0	0	0	0	0	0
U649	Fall2018	week3	0	731.67	0	0	0	0	0	0	12805.33	0	0	0	0	78.33	0	0	0	0	0	0	0	8679.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U649	Fall2018	week4	0	477.67	0	0	0	0	0	0	10002	0	0	0	0	91.33	0	0	0	0	0	0	0	10547.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U650	Fall2018	week1	0.67	5553	0	0	0	0	0	0	13331	0	0	0	0	208.67	0	0	0	0	0	0	0	11466.67	0	0	6.33	0	0	0	0	0	0	0	0	0	0
U650	Fall2018	week3	0	3571.67	0	0	0	0	0	0	17674	0	0	0	0	25	0	0	0	0	0	0	0	13585.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U650	Fall2018	week4	0	4946	0	0	0	0	0	0	24999	0	0	0	0	111.33	0	0	0	0	0	0	0	10878	0	0	0.67	0	0	0	0	0	0	0	0	0	0
U651	Fall2018	week1	0	208	0	0	0	0	0	0	10164.33	0	0	0	338.33	169.33	0	0	0	0	0	0	0	14670	0	0	0	0	0	0	0	0	0	0	0	0	0
U651	Fall2018	week3	0	1066.33	0	0	0	0	0	0	10794.33	0	0	0	24	177.33	0	2.67	0	0	0	0	0	16140	0	0	0	0	0	0	0	0	0	0	0	0	0
U651	Fall2018	week4	0	354.67	0	0	0	0	0	0	8273.67	0	0	0	5	256.33	0	0	0	0	0	0	0	15160	0	0	0	0	0	0	0	0	0	0	0	0	0
U652	Fall2018	week1	0	2500.33	0	0	0	0	0	0	9952	0	0	0	0	747.67	0	0	0	0	0	0	0	16967	0	0	4.67	1.67	0	14	0	0	0	0	0	0	0
U652	Fall2018	week3	0	1077	0	0	0	0	0	0	9933	0	0	0	0	2795.67	0	0	0	0	0	0	0	12211	0	0	0	0	0	16.67	0	0	0	0	0	0	0
U652	Fall2018	week4	0	2968.33	0	0	0	0	0	0	9723	0	0	0	0	2423.33	0	0	0	0	0	0	0	11799.33	0	0	0	0	0	3	0	0	0	0	0	0	0
U653	Fall2018	week3	0	3011.33	0	0	0	0	0	0	15900.33	0	0	0	0	210.67	0	0	0	0	0	0	0	8409	0.67	0	535	0	0	0	0	0	0	0	0	0	0
U653	Fall2018	week4	0	2154.5	0	0	0	0	0	0	16945	0	0	0	0	69	0	0	0	0	0	0	0	8307	0	0	681	0	0	0	0	0	0	0	0	0	0
U654	Fall2018	week1	0	911	0	0	0	0	0	0	12265.5	0	0	0	12.5	28.5	0	0	0	0	7	0	0	5257	0	0	0	0	0	0	0	0	0	0	0	0	0
U654	Fall2018	week3	0	1590	0	0	0	0	0	0	17261.67	0	0	0	0	213.67	0	0	0	0	0	0	0	7341	0	0	2.33	0	0	0	0	0	0	0	0	0	0
U654	Fall2018	week4	0	1381.5	0	0	0	0	0	0	16442.5	0	0	0	0	303.5	0	0	0	0	0	0	0	7381.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U656	Fall2018	week1	2	212.33	0	0	0	0	0	0	10923	0	0	0	88	444.67	0	0	0	0	0	0	0	17306.67	0	0	0	0.67	0	0	0	0	0	0	0	0	0
